Project_ID,Project_Phase,State,Region,Terrain_Type,Tower_Type,Substation_Type,Transmission_Length_KM,Budget_Crore,Material_Type,Lead_Time_Days,Tax_Percentage,Transportation_Cost,Historical_Consumption,Month,Year,Quantity_Required
P342,Execution,Karnataka,South,Coastal,765kV,AIS,245,1176,Steel,41,18.1,19151.84,696.87,8,2024,5116
P342,Execution,Karnataka,South,Coastal,765kV,AIS,245,1176,Cement,26,16.42,21607.5,1668.35,8,2024,9404
P342,Execution,Karnataka,South,Coastal,765kV,AIS,245,1176,Transformer,58,17.62,23196.96,8.75,8,2024,67
P342,Execution,Karnataka,South,Coastal,765kV,AIS,245,1176,Conductor,53,20.26,17764.52,435.89,9,2024,2628
P342,Execution,Karnataka,South,Coastal,765kV,AIS,245,1176,Insulator,31,16.2,15764.08,350.92,9,2024,1815
P342,Execution,Karnataka,South,Coastal,765kV,AIS,245,1176,Steel,26,21.85,18106.22,935.61,9,2024,5091
P342,Execution,Karnataka,South,Coastal,765kV,AIS,245,1176,Cement,33,17.68,18717.87,1259.6,9,2024,9508
P342,Execution,Karnataka,South,Coastal,765kV,AIS,245,1176,Transformer,25,18.6,18413.86,10.12,9,2024,58
P342,Execution,Karnataka,South,Coastal,765kV,AIS,245,1176,Conductor,17,21.73,15761.36,321.54,10,2024,2342
P342,Execution,Karnataka,South,Coastal,765kV,AIS,245,1176,Insulator,22,18.84,20446.59,282.07,10,2024,1875
P342,Execution,Karnataka,South,Coastal,765kV,AIS,245,1176,Steel,30,20.53,23399.22,894.4,10,2024,5071
P342,Execution,Karnataka,South,Coastal,765kV,AIS,245,1176,Cement,46,18.25,16509.74,1581.28,10,2024,9919
P342,Execution,Karnataka,South,Coastal,765kV,AIS,245,1176,Transformer,33,15.03,17603.91,9.8,10,2024,61
P342,Execution,Karnataka,South,Coastal,765kV,AIS,245,1176,Conductor,55,20.7,19499.1,408.7,11,2024,2719
P342,Execution,Karnataka,South,Coastal,765kV,AIS,245,1176,Insulator,40,18.47,21050.05,278.04,11,2024,2066
P342,Execution,Karnataka,South,Coastal,765kV,AIS,245,1176,Steel,56,20.95,19861.76,766.4,11,2024,5614
P342,Execution,Karnataka,South,Coastal,765kV,AIS,245,1176,Cement,55,15.66,22307.57,1406.72,11,2024,9898
P342,Execution,Karnataka,South,Coastal,765kV,AIS,245,1176,Transformer,59,14.13,21306.05,9.98,11,2024,69
P342,Execution,Karnataka,South,Coastal,765kV,AIS,245,1176,Conductor,55,16.88,23164.39,352.17,12,2024,3157
P342,Execution,Karnataka,South,Coastal,765kV,AIS,245,1176,Insulator,34,13.82,17181.94,337.04,12,2024,2146
P342,Execution,Karnataka,South,Coastal,765kV,AIS,245,1176,Steel,31,12.04,14708.41,730.48,12,2024,5613
P342,Execution,Karnataka,South,Coastal,765kV,AIS,245,1176,Cement,34,16.65,23368.16,1376.11,12,2024,10534
P342,Execution,Karnataka,South,Coastal,765kV,AIS,245,1176,Transformer,55,21.51,22377.29,8.07,12,2024,77
P342,Commissioning,Karnataka,South,Coastal,765kV,AIS,245,1176,Conductor,51,15.21,21724.9,355.21,1,2025,2102
P342,Commissioning,Karnataka,South,Coastal,765kV,AIS,245,1176,Insulator,44,13.94,19698.32,259.91,1,2025,1649
P342,Commissioning,Karnataka,South,Coastal,765kV,AIS,245,1176,Steel,32,13.07,18169.9,741.22,1,2025,3776
P342,Commissioning,Karnataka,South,Coastal,765kV,AIS,245,1176,Cement,40,21.37,21150.45,1423.96,1,2025,8090
P342,Commissioning,Karnataka,South,Coastal,765kV,AIS,245,1176,Transformer,59,16.92,18948.63,10.2,1,2025,56
P342,Planning,Karnataka,South,Coastal,765kV,AIS,245,1176,Conductor,49,14.6,15487.85,452.72,2,2025,1858
P342,Planning,Karnataka,South,Coastal,765kV,AIS,245,1176,Insulator,46,19.58,15143.94,317.37,2,2025,1471
P342,Planning,Karnataka,South,Coastal,765kV,AIS,245,1176,Steel,39,20.79,22089.5,681.8,2,2025,3726
P342,Planning,Karnataka,South,Coastal,765kV,AIS,245,1176,Cement,57,14.4,15109.66,1760.08,2,2025,7829
P342,Planning,Karnataka,South,Coastal,765kV,AIS,245,1176,Transformer,45,17.75,18528.63,10.27,2,2025,52
P342,Execution,Karnataka,South,Coastal,765kV,AIS,245,1176,Conductor,47,16.91,22976.15,372.67,3,2025,3448
P342,Execution,Karnataka,South,Coastal,765kV,AIS,245,1176,Insulator,55,21.09,15505.74,290.32,3,2025,2725
P342,Execution,Karnataka,South,Coastal,765kV,AIS,245,1176,Steel,21,18.7,21431.19,759.26,3,2025,6411
P342,Execution,Karnataka,South,Coastal,765kV,AIS,245,1176,Cement,30,18.79,18263.29,1605.99,3,2025,11402
P342,Execution,Karnataka,South,Coastal,765kV,AIS,245,1176,Transformer,54,17.57,19462.64,11.28,3,2025,84
P342,Execution,Karnataka,South,Coastal,765kV,AIS,245,1176,Conductor,33,21.74,21783.01,454.88,4,2025,3166
P342,Execution,Karnataka,South,Coastal,765kV,AIS,245,1176,Insulator,39,19.07,14931.55,243.05,4,2025,2422
P342,Execution,Karnataka,South,Coastal,765kV,AIS,245,1176,Steel,26,15.11,19111.97,673.73,4,2025,6178
P342,Execution,Karnataka,South,Coastal,765kV,AIS,245,1176,Cement,53,14.77,16670.5,1417.76,4,2025,12279
P342,Execution,Karnataka,South,Coastal,765kV,AIS,245,1176,Transformer,43,15.35,18309.64,8.34,4,2025,81
P342,Execution,Karnataka,South,Coastal,765kV,AIS,245,1176,Conductor,26,19.94,16368.68,325.24,5,2025,2961
P342,Execution,Karnataka,South,Coastal,765kV,AIS,245,1176,Insulator,57,21.14,16261.73,301.45,5,2025,2370
P342,Execution,Karnataka,South,Coastal,765kV,AIS,245,1176,Steel,57,14.29,21807.15,682.8,5,2025,6565
P342,Execution,Karnataka,South,Coastal,765kV,AIS,245,1176,Cement,57,13.13,19451.62,1448.81,5,2025,12435
P342,Execution,Karnataka,South,Coastal,765kV,AIS,245,1176,Transformer,40,13.96,14979.89,10.71,5,2025,78
P342,Planning,Karnataka,South,Coastal,765kV,AIS,245,1176,Conductor,21,15.83,14807.3,374.08,6,2025,1476
P342,Planning,Karnataka,South,Coastal,765kV,AIS,245,1176,Insulator,35,13.14,17676.13,294.22,6,2025,1361
P342,Planning,Karnataka,South,Coastal,765kV,AIS,245,1176,Steel,59,20.68,21097.6,664.97,6,2025,4200
P342,Planning,Karnataka,South,Coastal,765kV,AIS,245,1176,Cement,39,16.2,20914.67,1273.14,6,2025,6551
P342,Planning,Karnataka,South,Coastal,765kV,AIS,245,1176,Transformer,51,21.35,19686.17,10.52,6,2025,43
P342,Execution,Karnataka,South,Coastal,765kV,AIS,245,1176,Conductor,21,13.13,22732.92,383.18,7,2025,2510
P342,Execution,Karnataka,South,Coastal,765kV,AIS,245,1176,Insulator,43,14.2,15744.52,258.79,7,2025,2227
P342,Execution,Karnataka,South,Coastal,765kV,AIS,245,1176,Steel,21,19.4,23319.99,809.65,7,2025,4917
P342,Execution,Karnataka,South,Coastal,765kV,AIS,245,1176,Cement,25,13.29,18192.46,1777.42,7,2025,10965
P342,Execution,Karnataka,South,Coastal,765kV,AIS,245,1176,Transformer,34,12.98,17952.84,11.03,7,2025,58
P342,Execution,Karnataka,South,Coastal,765kV,AIS,245,1176,Conductor,31,17.68,21459.56,353.33,8,2025,2428
P342,Execution,Karnataka,South,Coastal,765kV,AIS,245,1176,Insulator,40,19.17,17589.47,285.85,8,2025,2033
P342,Execution,Karnataka,South,Coastal,765kV,AIS,245,1176,Steel,47,19.46,23249.96,933.55,8,2025,5266
P342,Execution,Karnataka,South,Coastal,765kV,AIS,245,1176,Cement,52,13.39,22292.23,1693.75,8,2025,9595
P342,Execution,Karnataka,South,Coastal,765kV,AIS,245,1176,Transformer,21,12.66,22527.49,10.06,8,2025,62
P342,Planning,Karnataka,South,Coastal,765kV,AIS,245,1176,Conductor,37,19.95,22757.37,372.29,9,2025,1706
P342,Planning,Karnataka,South,Coastal,765kV,AIS,245,1176,Insulator,58,19.18,16229.6,321.62,9,2025,1270
P342,Planning,Karnataka,South,Coastal,765kV,AIS,245,1176,Steel,22,21.09,17159.29,830.86,9,2025,2757
P342,Planning,Karnataka,South,Coastal,765kV,AIS,245,1176,Cement,42,12.13,20561.06,1464.11,9,2025,6110
P342,Planning,Karnataka,South,Coastal,765kV,AIS,245,1176,Transformer,35,21.59,18770.65,9.72,9,2025,38
P342,Planning,Karnataka,South,Coastal,765kV,AIS,245,1176,Conductor,34,19.57,22588.42,469.59,10,2025,1579
P342,Planning,Karnataka,South,Coastal,765kV,AIS,245,1176,Insulator,37,21.87,20314.86,300.55,10,2025,1304
P342,Planning,Karnataka,South,Coastal,765kV,AIS,245,1176,Steel,15,21.12,16545.9,937.34,10,2025,2830
P342,Planning,Karnataka,South,Coastal,765kV,AIS,245,1176,Cement,35,21.99,18579.71,1769.34,10,2025,5903
P342,Planning,Karnataka,South,Coastal,765kV,AIS,245,1176,Transformer,20,20.31,15409.8,11.14,10,2025,35
P342,Execution,Karnataka,South,Coastal,765kV,AIS,245,1176,Conductor,53,15.96,17803.46,428.43,11,2025,2769
P342,Execution,Karnataka,South,Coastal,765kV,AIS,245,1176,Insulator,34,14.74,20273.6,311.99,11,2025,1948
P342,Execution,Karnataka,South,Coastal,765kV,AIS,245,1176,Steel,34,16.5,23218.74,711.45,11,2025,5458
P342,Execution,Karnataka,South,Coastal,765kV,AIS,245,1176,Cement,58,20.3,16567.37,1470.32,11,2025,11511
P342,Execution,Karnataka,South,Coastal,765kV,AIS,245,1176,Transformer,56,19.35,22818.95,10.83,11,2025,66
P342,Execution,Karnataka,South,Coastal,765kV,AIS,245,1176,Conductor,49,12.87,20218.95,437.15,12,2025,2810
P342,Execution,Karnataka,South,Coastal,765kV,AIS,245,1176,Insulator,19,19.28,15787.81,341.51,12,2025,2049
P342,Execution,Karnataka,South,Coastal,765kV,AIS,245,1176,Steel,42,17.37,19321.48,758.31,12,2025,5441
P342,Execution,Karnataka,South,Coastal,765kV,AIS,245,1176,Cement,37,16.37,15069.92,1370.49,12,2025,10279
P342,Execution,Karnataka,South,Coastal,765kV,AIS,245,1176,Transformer,15,20.95,18697.81,10.48,12,2025,65
P343,Planning,Odisha,East,Plain,220kV,GIS,247,513,Conductor,23,13.08,17528.82,350.53,1,2023,449
P343,Planning,Odisha,East,Plain,220kV,GIS,247,513,Insulator,42,12.88,16511.06,272.59,1,2023,399
P343,Planning,Odisha,East,Plain,220kV,GIS,247,513,Steel,16,12.3,14515.89,889.6,1,2023,879
P343,Planning,Odisha,East,Plain,220kV,GIS,247,513,Cement,37,22.0,18106.89,1751.53,1,2023,1816
P343,Planning,Odisha,East,Plain,220kV,GIS,247,513,Transformer,55,21.7,14214.66,11.58,1,2023,12
P343,Planning,Odisha,East,Plain,220kV,GIS,247,513,Conductor,31,17.45,18750.06,460.56,2,2023,521
P343,Planning,Odisha,East,Plain,220kV,GIS,247,513,Insulator,44,13.04,15354.09,285.92,2,2023,403
P343,Planning,Odisha,East,Plain,220kV,GIS,247,513,Steel,35,20.73,13416.41,770.28,2,2023,985
P343,Planning,Odisha,East,Plain,220kV,GIS,247,513,Cement,24,14.3,14355.21,1458.41,2,2023,1933
P343,Planning,Odisha,East,Plain,220kV,GIS,247,513,Transformer,43,14.86,12815.59,8.06,2,2023,13
P343,Planning,Odisha,East,Plain,220kV,GIS,247,513,Conductor,26,18.22,17748.37,464.85,3,2023,503
P343,Planning,Odisha,East,Plain,220kV,GIS,247,513,Insulator,57,19.91,18256.54,323.0,3,2023,423
P343,Planning,Odisha,East,Plain,220kV,GIS,247,513,Steel,59,19.85,13903.2,750.58,3,2023,1181
P343,Planning,Odisha,East,Plain,220kV,GIS,247,513,Cement,54,13.34,14511.81,1628.73,3,2023,2045
P343,Planning,Odisha,East,Plain,220kV,GIS,247,513,Transformer,44,13.7,16837.57,11.43,3,2023,15
P343,Planning,Odisha,East,Plain,220kV,GIS,247,513,Conductor,35,16.12,13063.64,428.3,4,2023,536
P343,Planning,Odisha,East,Plain,220kV,GIS,247,513,Insulator,16,18.22,14818.82,275.26,4,2023,342
P343,Planning,Odisha,East,Plain,220kV,GIS,247,513,Steel,31,13.31,14788.28,753.96,4,2023,1004
P343,Planning,Odisha,East,Plain,220kV,GIS,247,513,Cement,28,18.46,12678.98,1551.92,4,2023,1876
P343,Planning,Odisha,East,Plain,220kV,GIS,247,513,Transformer,57,21.83,14665.55,10.17,4,2023,14
P343,Planning,Odisha,East,Plain,220kV,GIS,247,513,Conductor,49,16.64,13658.37,326.67,5,2023,551
P343,Planning,Odisha,East,Plain,220kV,GIS,247,513,Insulator,40,20.84,18999.87,277.09,5,2023,342
P343,Planning,Odisha,East,Plain,220kV,GIS,247,513,Steel,31,16.71,18145.29,662.77,5,2023,932
P343,Planning,Odisha,East,Plain,220kV,GIS,247,513,Cement,52,20.31,14991.83,1778.82,5,2023,2074
P343,Planning,Odisha,East,Plain,220kV,GIS,247,513,Transformer,24,16.21,16979.65,11.46,5,2023,12
P343,Planning,Odisha,East,Plain,220kV,GIS,247,513,Conductor,50,16.6,12431.09,339.99,6,2023,522
P343,Planning,Odisha,East,Plain,220kV,GIS,247,513,Insulator,34,17.67,17142.46,345.63,6,2023,336
P343,Planning,Odisha,East,Plain,220kV,GIS,247,513,Steel,15,13.98,19111.97,880.24,6,2023,902
P343,Planning,Odisha,East,Plain,220kV,GIS,247,513,Cement,58,15.37,14688.29,1791.07,6,2023,1846
P343,Planning,Odisha,East,Plain,220kV,GIS,247,513,Transformer,48,19.37,13871.98,9.69,6,2023,11
P343,Planning,Odisha,East,Plain,220kV,GIS,247,513,Conductor,41,21.78,14274.24,434.04,7,2023,500
P343,Planning,Odisha,East,Plain,220kV,GIS,247,513,Insulator,36,14.38,16941.41,285.91,7,2023,340
P343,Planning,Odisha,East,Plain,220kV,GIS,247,513,Steel,20,19.84,19219.33,954.46,7,2023,839
P343,Planning,Odisha,East,Plain,220kV,GIS,247,513,Cement,45,12.12,18583.68,1778.14,7,2023,1690
P343,Planning,Odisha,East,Plain,220kV,GIS,247,513,Transformer,57,19.41,14244.8,11.28,7,2023,12
P343,Planning,Odisha,East,Plain,220kV,GIS,247,513,Conductor,22,12.38,15730.86,448.94,8,2023,387
P343,Planning,Odisha,East,Plain,220kV,GIS,247,513,Insulator,33,17.51,14576.07,242.09,8,2023,321
P343,Planning,Odisha,East,Plain,220kV,GIS,247,513,Steel,48,13.82,15399.01,946.57,8,2023,848
P343,Planning,Odisha,East,Plain,220kV,GIS,247,513,Cement,38,17.36,19128.49,1550.18,8,2023,1622
P343,Planning,Odisha,East,Plain,220kV,GIS,247,513,Transformer,26,18.09,13881.52,11.16,8,2023,10
P343,Planning,Odisha,East,Plain,220kV,GIS,247,513,Conductor,25,14.3,19425.58,476.59,9,2023,428
P343,Planning,Odisha,East,Plain,220kV,GIS,247,513,Insulator,48,14.6,13569.71,349.89,9,2023,296
P343,Planning,Odisha,East,Plain,220kV,GIS,247,513,Steel,34,12.05,16249.57,820.42,9,2023,837
P343,Planning,Odisha,East,Plain,220kV,GIS,247,513,Cement,57,21.21,19507.09,1757.26,9,2023,1750
P343,Planning,Odisha,East,Plain,220kV,GIS,247,513,Transformer,36,19.23,16064.63,10.72,9,2023,10
P343,Planning,Odisha,East,Plain,220kV,GIS,247,513,Conductor,58,19.7,13417.82,451.93,10,2023,469
P343,Planning,Odisha,East,Plain,220kV,GIS,247,513,Insulator,21,21.17,12580.91,274.99,10,2023,284
P343,Planning,Odisha,East,Plain,220kV,GIS,247,513,Steel,52,17.1,18555.61,846.37,10,2023,899
P343,Planning,Odisha,East,Plain,220kV,GIS,247,513,Cement,26,19.47,12568.01,1370.1,10,2023,1617
P343,Planning,Odisha,East,Plain,220kV,GIS,247,513,Transformer,25,17.08,13629.3,11.07,10,2023,9
P343,Planning,Odisha,East,Plain,220kV,GIS,247,513,Conductor,25,14.3,14464.99,355.74,11,2023,448
P343,Planning,Odisha,East,Plain,220kV,GIS,247,513,Insulator,36,14.75,16902.25,275.32,11,2023,327
P343,Planning,Odisha,East,Plain,220kV,GIS,247,513,Steel,44,17.9,15991.13,959.45,11,2023,994
P343,Planning,Odisha,East,Plain,220kV,GIS,247,513,Cement,28,14.9,12952.19,1485.93,11,2023,1612
P343,Planning,Odisha,East,Plain,220kV,GIS,247,513,Transformer,49,18.12,17970.95,8.95,11,2023,11
P343,Planning,Odisha,East,Plain,220kV,GIS,247,513,Conductor,38,14.38,15359.17,386.9,12,2023,471
P343,Planning,Odisha,East,Plain,220kV,GIS,247,513,Insulator,46,20.54,18080.36,300.3,12,2023,370
P343,Planning,Odisha,East,Plain,220kV,GIS,247,513,Steel,31,13.46,12926.02,917.04,12,2023,922
P343,Planning,Odisha,East,Plain,220kV,GIS,247,513,Cement,22,17.22,19079.29,1437.68,12,2023,1569
P343,Planning,Odisha,East,Plain,220kV,GIS,247,513,Transformer,35,13.86,19648.72,10.53,12,2023,11
P343,Execution,Odisha,East,Plain,220kV,GIS,247,513,Conductor,15,19.02,15604.25,331.22,1,2024,714
P343,Execution,Odisha,East,Plain,220kV,GIS,247,513,Insulator,45,13.92,14086.28,256.81,1,2024,627
P343,Execution,Odisha,East,Plain,220kV,GIS,247,513,Steel,52,16.04,16728.18,735.9,1,2024,1786
P343,Execution,Odisha,East,Plain,220kV,GIS,247,513,Cement,23,20.86,12379.51,1402.96,1,2024,3006
P343,Execution,Odisha,East,Plain,220kV,GIS,247,513,Transformer,57,13.98,17646.74,10.78,1,2024,22
P343,Execution,Odisha,East,Plain,220kV,GIS,247,513,Conductor,49,18.7,18272.08,421.69,2,2024,892
P343,Execution,Odisha,East,Plain,220kV,GIS,247,513,Insulator,47,13.7,16344.59,341.88,2,2024,651
P343,Execution,Odisha,East,Plain,220kV,GIS,247,513,Steel,31,16.27,17589.79,653.14,2,2024,1666
P343,Execution,Odisha,East,Plain,220kV,GIS,247,513,Cement,50,15.55,15268.26,1284.34,2,2024,3121
P343,Execution,Odisha,East,Plain,220kV,GIS,247,513,Transformer,26,15.01,15234.43,9.78,2,2024,20
P343,Execution,Odisha,East,Plain,220kV,GIS,247,513,Conductor,34,17.64,15287.0,447.64,3,2024,935
P343,Execution,Odisha,East,Plain,220kV,GIS,247,513,Insulator,29,12.8,17255.67,312.08,3,2024,605
P343,Execution,Odisha,East,Plain,220kV,GIS,247,513,Steel,49,15.03,19081.97,906.48,3,2024,1802
P343,Execution,Odisha,East,Plain,220kV,GIS,247,513,Cement,57,17.63,15230.38,1225.8,3,2024,3629
P343,Execution,Odisha,East,Plain,220kV,GIS,247,513,Transformer,21,12.13,17430.25,11.38,3,2024,21
P343,Execution,Odisha,East,Plain,220kV,GIS,247,513,Conductor,52,13.07,13557.24,354.57,4,2024,870
P343,Execution,Odisha,East,Plain,220kV,GIS,247,513,Insulator,44,14.28,14072.85,262.42,4,2024,619
P343,Execution,Odisha,East,Plain,220kV,GIS,247,513,Steel,44,20.63,17975.33,918.88,4,2024,1689
P343,Execution,Odisha,East,Plain,220kV,GIS,247,513,Cement,50,15.86,15671.98,1756.17,4,2024,3498
P343,Execution,Odisha,East,Plain,220kV,GIS,247,513,Transformer,16,14.11,17751.64,8.08,4,2024,20
P343,Execution,Odisha,East,Plain,220kV,GIS,247,513,Conductor,49,12.36,12770.17,431.25,5,2024,861
P343,Execution,Odisha,East,Plain,220kV,GIS,247,513,Insulator,57,13.37,19582.16,323.64,5,2024,708
P343,Execution,Odisha,East,Plain,220kV,GIS,247,513,Steel,40,12.12,13709.01,893.39,5,2024,1801
P343,Execution,Odisha,East,Plain,220kV,GIS,247,513,Cement,43,13.3,15892.99,1352.22,5,2024,2964
P343,Execution,Odisha,East,Plain,220kV,GIS,247,513,Transformer,49,18.23,18326.58,11.33,5,2024,21
P343,Execution,Odisha,East,Plain,220kV,GIS,247,513,Conductor,42,18.31,14717.49,428.96,6,2024,791
P343,Execution,Odisha,East,Plain,220kV,GIS,247,513,Insulator,39,18.51,17205.09,253.68,6,2024,613
P343,Execution,Odisha,East,Plain,220kV,GIS,247,513,Steel,19,21.11,16413.28,641.85,6,2024,1379
P343,Execution,Odisha,East,Plain,220kV,GIS,247,513,Cement,40,13.08,15458.75,1413.67,6,2024,2935
P343,Execution,Odisha,East,Plain,220kV,GIS,247,513,Transformer,31,15.84,15390.22,8.45,6,2024,17
P343,Execution,Odisha,East,Plain,220kV,GIS,247,513,Conductor,50,15.33,12712.05,452.74,7,2024,838
P343,Execution,Odisha,East,Plain,220kV,GIS,247,513,Insulator,33,18.78,12972.55,241.04,7,2024,549
P343,Execution,Odisha,East,Plain,220kV,GIS,247,513,Steel,51,19.35,17832.94,903.74,7,2024,1661
P343,Execution,Odisha,East,Plain,220kV,GIS,247,513,Cement,43,14.82,13508.64,1755.08,7,2024,2822
P343,Execution,Odisha,East,Plain,220kV,GIS,247,513,Transformer,32,17.58,14769.99,8.88,7,2024,18
P343,Execution,Odisha,East,Plain,220kV,GIS,247,513,Conductor,20,16.65,18477.79,390.19,8,2024,633
P343,Execution,Odisha,East,Plain,220kV,GIS,247,513,Insulator,15,12.18,12860.84,323.96,8,2024,505
P343,Execution,Odisha,East,Plain,220kV,GIS,247,513,Steel,57,18.8,14944.9,833.14,8,2024,1516
P343,Execution,Odisha,East,Plain,220kV,GIS,247,513,Cement,54,17.11,14119.58,1406.18,8,2024,2653
P343,Execution,Odisha,East,Plain,220kV,GIS,247,513,Transformer,57,20.0,13106.35,8.64,8,2024,21
P343,Execution,Odisha,East,Plain,220kV,GIS,247,513,Conductor,42,14.37,15452.97,381.37,9,2024,687
P343,Execution,Odisha,East,Plain,220kV,GIS,247,513,Insulator,50,16.75,18382.49,297.57,9,2024,540
P343,Execution,Odisha,East,Plain,220kV,GIS,247,513,Steel,29,12.02,16373.25,897.99,9,2024,1384
P343,Execution,Odisha,East,Plain,220kV,GIS,247,513,Cement,38,20.59,16662.76,1276.51,9,2024,2490
P343,Execution,Odisha,East,Plain,220kV,GIS,247,513,Transformer,33,20.27,14243.85,8.87,9,2024,17
P343,Execution,Odisha,East,Plain,220kV,GIS,247,513,Conductor,52,13.9,14741.21,327.09,10,2024,782
P343,Execution,Odisha,East,Plain,220kV,GIS,247,513,Insulator,15,12.75,18777.5,349.15,10,2024,495
P343,Execution,Odisha,East,Plain,220kV,GIS,247,513,Steel,54,19.09,17297.55,762.37,10,2024,1493
P343,Execution,Odisha,East,Plain,220kV,GIS,247,513,Cement,22,13.3,17501.68,1633.98,10,2024,2587
P343,Execution,Odisha,East,Plain,220kV,GIS,247,513,Transformer,25,15.78,13171.92,11.76,10,2024,18
P343,Execution,Odisha,East,Plain,220kV,GIS,247,513,Conductor,39,15.18,13831.5,375.72,11,2024,736
P343,Execution,Odisha,East,Plain,220kV,GIS,247,513,Insulator,17,12.33,16349.94,339.14,11,2024,481
P343,Execution,Odisha,East,Plain,220kV,GIS,247,513,Steel,47,20.69,14228.25,641.13,11,2024,1608
P343,Execution,Odisha,East,Plain,220kV,GIS,247,513,Cement,44,19.65,15800.41,1558.51,11,2024,2974
P343,Execution,Odisha,East,Plain,220kV,GIS,247,513,Transformer,26,19.19,18781.94,11.68,11,2024,17
P343,Execution,Odisha,East,Plain,220kV,GIS,247,513,Conductor,48,13.13,17516.07,455.62,12,2024,854
P343,Execution,Odisha,East,Plain,220kV,GIS,247,513,Insulator,53,17.61,15561.22,256.11,12,2024,666
P343,Execution,Odisha,East,Plain,220kV,GIS,247,513,Steel,44,15.24,17071.79,934.33,12,2024,1607
P343,Execution,Odisha,East,Plain,220kV,GIS,247,513,Cement,50,13.97,13642.46,1325.22,12,2024,3077
P343,Execution,Odisha,East,Plain,220kV,GIS,247,513,Transformer,50,12.98,16752.96,8.68,12,2024,18
P343,Commissioning,Odisha,East,Plain,220kV,GIS,247,513,Conductor,39,20.89,15716.86,395.08,1,2025,561
P343,Commissioning,Odisha,East,Plain,220kV,GIS,247,513,Insulator,56,18.42,13834.53,263.56,1,2025,467
P343,Commissioning,Odisha,East,Plain,220kV,GIS,247,513,Steel,52,14.85,13161.08,719.1,1,2025,1256
P343,Commissioning,Odisha,East,Plain,220kV,GIS,247,513,Cement,29,12.3,12898.09,1240.68,1,2025,2155
P343,Commissioning,Odisha,East,Plain,220kV,GIS,247,513,Transformer,34,18.53,13767.05,11.03,1,2025,14
P343,Execution,Odisha,East,Plain,220kV,GIS,247,513,Conductor,41,21.11,14498.91,444.36,2,2025,805
P343,Execution,Odisha,East,Plain,220kV,GIS,247,513,Insulator,32,18.62,15052.74,241.11,2,2025,631
P343,Execution,Odisha,East,Plain,220kV,GIS,247,513,Steel,28,16.66,13230.0,801.58,2,2025,1664
P343,Execution,Odisha,East,Plain,220kV,GIS,247,513,Cement,51,17.26,15131.38,1266.97,2,2025,3331
P343,Execution,Odisha,East,Plain,220kV,GIS,247,513,Transformer,53,19.85,18898.71,11.67,2,2025,23
P343,Planning,Odisha,East,Plain,220kV,GIS,247,513,Conductor,26,13.28,14192.19,372.13,3,2025,490
P343,Planning,Odisha,East,Plain,220kV,GIS,247,513,Insulator,36,13.64,13608.53,251.93,3,2025,409
P343,Planning,Odisha,East,Plain,220kV,GIS,247,513,Steel,53,19.56,18383.64,755.56,3,2025,1210
P343,Planning,Odisha,East,Plain,220kV,GIS,247,513,Cement,41,15.23,12475.7,1431.57,3,2025,2015
P343,Planning,Odisha,East,Plain,220kV,GIS,247,513,Transformer,53,12.37,14746.16,9.06,3,2025,15
P343,Planning,Odisha,East,Plain,220kV,GIS,247,513,Conductor,43,13.38,18114.67,387.05,4,2025,514
P343,Planning,Odisha,East,Plain,220kV,GIS,247,513,Insulator,21,14.52,14414.98,344.42,4,2025,356
P343,Planning,Odisha,East,Plain,220kV,GIS,247,513,Steel,15,13.02,18571.46,727.02,4,2025,902
P343,Planning,Odisha,East,Plain,220kV,GIS,247,513,Cement,50,19.32,13283.29,1719.48,4,2025,1951
P343,Planning,Odisha,East,Plain,220kV,GIS,247,513,Transformer,19,14.77,18204.57,10.5,4,2025,12
P343,Planning,Odisha,East,Plain,220kV,GIS,247,513,Conductor,23,13.6,17752.28,344.95,5,2025,434
P343,Planning,Odisha,East,Plain,220kV,GIS,247,513,Insulator,17,15.25,15048.81,270.97,5,2025,329
P343,Planning,Odisha,East,Plain,220kV,GIS,247,513,Steel,48,12.66,18644.81,935.79,5,2025,1033
P343,Planning,Odisha,East,Plain,220kV,GIS,247,513,Cement,16,18.88,14521.2,1774.49,5,2025,1588
P343,Planning,Odisha,East,Plain,220kV,GIS,247,513,Transformer,47,17.42,18154.12,9.14,5,2025,13
P343,Execution,Odisha,East,Plain,220kV,GIS,247,513,Conductor,31,12.88,12384.67,345.2,6,2025,767
P343,Execution,Odisha,East,Plain,220kV,GIS,247,513,Insulator,27,21.57,17703.55,327.57,6,2025,589
P343,Execution,Odisha,East,Plain,220kV,GIS,247,513,Steel,45,12.72,13736.92,749.22,6,2025,1660
P343,Execution,Odisha,East,Plain,220kV,GIS,247,513,Cement,44,21.92,18649.9,1605.77,6,2025,2855
P343,Execution,Odisha,East,Plain,220kV,GIS,247,513,Transformer,56,15.38,19486.02,9.17,6,2025,22
P343,Execution,Odisha,East,Plain,220kV,GIS,247,513,Conductor,59,16.33,16911.15,349.18,7,2025,800
P343,Execution,Odisha,East,Plain,220kV,GIS,247,513,Insulator,50,21.99,19405.23,320.03,7,2025,642
P343,Execution,Odisha,East,Plain,220kV,GIS,247,513,Steel,16,15.63,12400.72,857.04,7,2025,1365
P343,Execution,Odisha,East,Plain,220kV,GIS,247,513,Cement,42,15.51,17850.23,1703.8,7,2025,2915
